code,city,state,country,comments,junk,oid
cormny,Coram,NY,USA,,NULL,3063
frfdoh,Fairfield,OH,USA,,NULL,3064
cnvloh,Centerville,OH,USA,,NULL,3065
crcloh,Columbus,OH,USA,,NULL,3066
dytoh,Dayton,OH,USA,,NULL,3067
lancoh,Lancaster,OH,USA,,NULL,3068
znvloh,Zanesville,OH,USA,,NULL,3069
elpaso.tx,El Paso,TX,USA,,NULL,3070
elsnhe.ca,El Segundo,CA,USA,,NULL,3071
sudbury,Sudbury,ON,Canada,,NULL,3072
grey.tn,Greystone,TN,USA,,NULL,3073
albyny,Albany,NY,USA,,NULL,3074
midtn.tn,Midtown,TN,USA,,NULL,3075
konstanz,Konstanz,,Germany,,NULL,3076
heilbronn,Heilbronn,,Germany,,NULL,3077
nashhe.nh,Nashua,NH,USA,,NULL,3078
heraklio.gr,Heraklion,,Greece,,NULL,3079
scf,Scottsdale,AZ,USA,,NULL,3080
lagny,Lagny,,France,,NULL,3081
oradea.ro,Oradea,,Romania,,NULL,3082
flshng.mi,Flushing,MI,USA,,NULL,3083
prtmry.nj,Port Murray,NJ,USA,,NULL,3084
bialystok.pl,Bialystok,,Poland,,NULL,3085
cdrria,Cedar Rapids,IA,USA,,NULL,3086
cpgd.mo,Cape Girardeau,MO,USA,,NULL,3087
annecy,Annecy,,France,,NULL,3088
annecy.fr,Annecy,,France,,NULL,3089
hgk,Hong Kong,,China,,NULL,3090
cmngga,Cumming,GA,USA,,NULL,3091
slip.nm,*,NM,USA,,NULL,3092
cairo,Cairo,,Egypt,,NULL,3093
cratga,Atlanta,GA,USA,,NULL,3094
crchil,Chicago,IL,USA,,NULL,3095
crhstx,Houston,TX,USA,,NULL,3096
crlsca,Los Angeles,CA,USA,,NULL,3097
crnyny,New York,NY,USA,,NULL,3098
crscca,Sacramento,CA,USA,,NULL,3099
lib.ca,*,CA,USA,,NULL,3100
lib.il,*,IL,USA,,NULL,3101
lib.md,*,MD,USA,,NULL,3102
lib.ny,*,NY,USA,,NULL,3103
lib.oh,*,OH,USA,,NULL,3104
lib.or,*,OR,USA,,NULL,3105
pop.ca,*,CA,USA,,NULL,3106
pop.mi,*,MI,USA,,NULL,3107
pos.nc,*,NC,USA,,NULL,3108
pos.wi,*,WI,USA,,NULL,3109
ppp.ma,*,MA,USA,,NULL,3110
slip.ca,*,CA,USA,,NULL,3111
slip.co,*,CO,USA,,NULL,3112
slip.fl,*,FL,USA,,NULL,3113
slip.ny,*,NY,USA,,NULL,3114
slip.sd,*,SD,USA,,NULL,3115
srp.nc,*,NC,USA,,NULL,3116
srp.sc,*,SC,USA,,NULL,3117
srp.wi,*,WI,USA,,NULL,3118
state.mn,*,MN,USA,,NULL,3119
state.va,*,VA,USA,,NULL,3120
atlsfl,Atlantis,FL,USA,,NULL,3121
buffny,Buffalo,NY,USA,,NULL,3122
ca.paloalto,Palo Alto,CA,USA,,NULL,3123
chrnva,Christiansburg,VA,USA,,NULL,3124
chswca,Chatsworth,CA,USA,,NULL,3125
cli.wi,Clintonville,WI,USA,,NULL,3126
clmb.in,Columbus,IN,USA,,NULL,3127
clsco,Colorado Springs,CO,USA,,NULL,3128
crsntcty.ca,Crescent City,CA,USA,,NULL,3129
cypshe.ca,Cypress,CA,USA,,NULL,3130
derbrn.mi,Dearborn,MI,USA,,NULL,3131
elzbnj,Elizabeth,NJ,USA,,NULL,3132
epoint.mi,Eastpointe,MI,USA,,NULL,3133
frbgva,Fredericksburg,VA,USA,,NULL,3134
ga.westpoin,West Point,GA,USA,,NULL,3135
hershy.pa,Hershey,PA,USA,,NULL,3136
hkry.nc,Hickory,NC,USA,,NULL,3137
hrlntx,Harlingen,TX,USA,,NULL,3138
il.ofallon,OFallon,IL,USA,,NULL,3139
indpia,Independence,IA,USA,,NULL,3140
ipls.in,Indianapolis,IN,USA,,NULL,3141
jerseycitynj,Jersey City,NJ,USA,,NULL,3142
ky.madisonv,Madisonville,KY,USA,,NULL,3143
lagrande.or,La Grande,OR,USA,,NULL,3144
lsvky,Louisville,KY,USA,,NULL,3145
manass.va,Manassas,VA,USA,,NULL,3146
marylandheights.mo,Maryland Heights,MO,USA,,NULL,3147
mcmb.mi,Macomb,MI,USA,,NULL,3148
mlfrhe.ma,Milford,MA,USA,,NULL,3149
mrvlnc,Mooresville,NC,USA,,NULL,3150
mtmors.mi,Mount Morris,MI,USA,,NULL,3151
mtsdny,Sidney,MT,USA,,NULL,3152
northw.in,North Webster,IN,USA,,NULL,3153
nvlveg,Las Vegas,NV,USA,,NULL,3154
nvnn.in,North Vernon,IN,USA,,NULL,3155
ocalfl,Ocala,FL,USA,,NULL,3156
oh.portsmou,Portsmouth,OH,USA,,NULL,3157
okokcy,Oklahoma City,OK,USA,,NULL,3158
or.salem,Salem,OR,USA,,NULL,3159
pa.harrisbu,Harrisburg,PA,USA,,NULL,3160
pa.york,York,PA,USA,,NULL,3161
paloalto.ca,Palo Alto,CA,USA,,NULL,3162
pineis.fl,Pine Island,FL,USA,,NULL,3163
pittpa,Pittsburgh,PA,USA,,NULL,3164
por-me,Portland,ME,USA,,NULL,3165
prinj,Princeton,NJ,USA,,NULL,3166
rocsth.mi,Rochester Hills,MI,USA,,NULL,3167
sai-tx,San Antonio,TX,USA,,NULL,3168
salsbr.md,Salisbury,MD,USA,,NULL,3169
sanf.nc,Sanford,NC,USA,,NULL,3170
scabvl,Abbeville,SC,USA,,NULL,3171
sgnwmi,Saginaw,MI,USA,,NULL,3172
smr.tx,San Marcos,TX,USA,,NULL,3173
sothfd.mi,Southfield,MI,USA,,NULL,3174
spart.sc,Spartanburg,SC,USA,,NULL,3175
spsdca,South Pasadena,CA,USA,,NULL,3176
srcny,Syracuse,NY,USA,,NULL,3177
st-cloud.mn,St. Cloud,MN,USA,,NULL,3178
swedsb.nj,Swedesboro,NJ,USA,,NULL,3179
tampfl,Tampa,FL,USA,,NULL,3180
tsclos.al,Tuscaloosa,AL,USA,,NULL,3181
vislhe.ca,Visalia,CA,USA,,NULL,3182
wcfltx,Wichita Falls,TX,USA,,NULL,3183
wlawla.wa,Walla Walla,WA,USA,,NULL,3184
wlmgnc,Wilmington,NC,USA,,NULL,3185
wyn.pa,Waynesboro,PA,USA,,NULL,3186
tucson,Tucson,AZ,USA,,NULL,3187
mob,Mobile,AL,USA,,NULL,3188
tilburg,Tilburg,,Netherlands,,NULL,3189
amiens.fr,Amiens,,France,,NULL,3190
clermont.fr,Clermont,,France,,NULL,3191
corte.fr,Corte,,France,,NULL,3192
pars.fr,Paris,,France,,NULL,3193
tours.fr,Tours,,France,,NULL,3194
vaxjo.se,Vaxjo,,Sweden,,NULL,3195
malmo.se,Malmo,,Sweden,,NULL,3196
kalmar.se,Kalmar,,Sweden,,NULL,3197
huddinge.se,Huddinge,,Sweden,,NULL,3198
gillst.ar,Gillian Settlement,AR,USA,,NULL,3199
vien.at,Vienna,,Austria,,NULL,3200
dubbo.au,Dubbo,,Australia,,NULL,3201
gln.au,Geelong,,Australia,,NULL,3202
gos.au,Gosford,,Australia,,NULL,3203
bostonbo,Boston,MA,USA,,NULL,3204
cba.br,Curitiba,,Brazil,,NULL,3205
ber.ch,Berne,,Switzerland,,NULL,3206
prg.cz,Prague,,Czech Republic,,NULL,3207
dssd.de,Dusseldorf,,Germany,,NULL,3208
essn.de,Essen,,Germany,,NULL,3209
fran.de,Frankfurt,,Germany,,NULL,3210
nrbg.de,Nuremberg,,Germany,,NULL,3211
stbg.de,Strasburg,,Germany,,NULL,3212
tybout.de,Tybouts Corner,DE,USA,,NULL,3213
wprt.de,Wuppertal,,Germany,,NULL,3214
aalborg.dk,Aalborg,,Denmark,,NULL,3215
fi-hel,Helsinki,,Finland,,NULL,3216
fihlsk,Helsinki,,Finland,,NULL,3217
eqchil,Chicago,IL,USA,,NULL,3218
jerusalem.il,Jerusalem,,Israel,,NULL,3219
ahd.in,Ahmadabad,,India,,NULL,3220
chennai.in,Madras,,India,,NULL,3221
dblnir,Dublin,,Ireland,,NULL,3222
rtm.nl,Rotterdam,,Netherlands,,NULL,3223
byd.pl,Bydgoszcz,,Poland,,NULL,3224
warszawa.pl,Warszawa,,Poland,,NULL,3225
brasov-gw-fe.ro,Brasov,,Romania,,NULL,3226
eburg.ru,Ekaterinburg,,Russia,,NULL,3227
kazan.ru,Kazan,,Russia,,NULL,3228
gr.pal,*,,Greece,,NULL,3229
il.pal,*,,Israel,,NULL,3230
it.pal,*,,Italy,,NULL,3231
ly.pal,*,,Libya,,NULL,3232
ma.pal,*,,Morocco,,NULL,3233
mt.pal,*,,Malta,,NULL,3234
tn.pal,*,,Tunisia,,NULL,3235
ua.pal,*,,Ukraine,,NULL,3236
usclev,Cleveland,OH,USA,,NULL,3237
lon.ca,London,ON,Canada,,NULL,3238
sttlwablhx,Seattle,WA,USA,,NULL,3239
il.pa,*,,Israel,,NULL,3240
in.pa,*,,India,,NULL,3241
it.pa,*,,Italy,,NULL,3242
mt.pa,*,,Malta,,NULL,3243
tn.pa,*,,Tunisia,,NULL,3244
brodwy.nm,Albuquerque,NM,USA,,NULL,3245
clsp,Colorado Springs,CO,USA,,NULL,3246
hbg.de,Hamburg,,Germany,,NULL,3247
sw.nordu,*,,Sweden,,NULL,3248
sjc.us,San Jose,CA,USA,,NULL,3250
dca.us,Washington,DC,USA,,NULL,3251
iad.us,Washington,DC,USA,,NULL,3252
vt.williston,Williston,VT,USA,,NULL,3253
cgn.de,Koeln,,Germany,,NULL,3254
mn.minneapo,Minneapolis,MN,USA,,NULL,3255
wes.de,Wesel,,Germany,courtesy jan@nuvak.de,NULL,3256
elztwn.pa,Elizabethtown,PA,USA,,NULL,3257
atl.us,Atlanta,GA,USA,,NULL,3258
dfw.us,Dallas,TX,USA,,NULL,3259
iah.us,Houston,TX,USA,,NULL,3260
lax.us,Los Angeles,CA,USA,,NULL,3261
lga.us,New York,NY,USA,,NULL,3262
ord.us,Chicago,IL,USA,,NULL,3263
pao.us,Palo Alto,CA,USA,,NULL,3264
sea.us,Seattle,WA,USA,,NULL,3265
youngstown,Youngstown,OH,USA,,NULL,3266
rdc.bc,*,BC,Canada,,NULL,3267
rdc.on,*,ON,Canada,,NULL,3268
rdc.nsw.au,*,NSW,Australia,,NULL,3269
ashkelon.il,Ashqelon,,Israel,,NULL,3270
angelholm,Angelholm,,Sweden,,NULL,3271
brs.gbb.uk,Bristol,,United Kingdom,,NULL,3272
mtgry.al,Montgomery,AL,USA,,NULL,3273
access.at,*,,Austria,,NULL,3274
adsl.be,*,,Belgium,,NULL,3275
brick.nj,Brick Town,NJ,USA,,NULL,3276
ejby.dk,Ejby,,Denmark,,NULL,3277
customer.be,*,,Belgium,,NULL,3278
customer.fi,*,,Finland,,NULL,3279
customer.nl,*,,Netherlands,,NULL,3280
fortworth,Fort Worth,TX,USA,,NULL,3281
gda.pl,Gdansk,,Poland,,NULL,3282
xanthi.gr,Xanthi,,Greece,,NULL,3283
iedubl,Dublin,,Ireland,,NULL,3284
limerick,Limerick,,Ireland,,NULL,3286
lincoln,Lincoln,NE,USA,,NULL,3287
nport.fl,North Port,FL,USA,,NULL,3288
nanterre,Nanterre,,France,,NULL,3289
rennes,Rennes,,France,,NULL,3290
restondc,Reston,VA,USA,,NULL,3291
galati.ro,Galati,,Romania,,NULL,3292
alcroh,Apple Creek,OH,USA,,NULL,3293
aubrnh.mi,Auburn Hills,MI,USA,,NULL,3294
buies.nc,Buies Creek,NC,USA,,NULL,3295
cle.oh,Cleveland,OH,USA,,NULL,3296
gve.ak,Glacier View,AK,USA,,NULL,3297
naugus.ga,Augusta,GA,USA,,NULL,3298
ashi.wi,Ashwaubenon,WI,USA,,NULL,3299
auk,Auckland,,New Zealand,courtesy email from Philip Shearer,NULL,3300
akl.nz,Auckland,,New Zealand,,NULL,3301
wlg.nz,Wellington,,New Zealand,,NULL,3302
ie.geant,*,,Ireland,,NULL,3303
plnw.fl,Plantation,FL,USA,,NULL,3304
plnwhe.fl,Plantation,FL,USA,,NULL,3305
maine,*,ME,USA,,NULL,3306
mil.starnetusa,Milwaukee,WI,USA,,NULL,3307
mad.popsite,Madison,WI,USA,,NULL,3308
cin,Cincinnati,OH,USA,,NULL,3309
fbrnoh,Fairborn,OH,USA,,NULL,3310
aaburny,Auburn,NY,USA,,NULL,3311
manchester.level3,Manchester,NH,USA,,NULL,3312
sctt.ri.cox,Scituate,RI,USA,,NULL,3313
mqt.mi,Marquette,MI,USA,,NULL,3314
sanarb.mi,Ann Arbor,MI,USA,,NULL,3315
do.de,Dortmund,,Germany,,NULL,3316
state.co,*,CO,USA,,NULL,3317
clj.ro,Cluj,,Romania,,NULL,3318
brv.ro,Brasov,,Romania,,NULL,3319
chskmn,Chaska,MN,USA,,NULL,3320
sli.la,Slidell,LA,USA,,NULL,3321
vm.ca,Ville Marie,QU,Canada,,NULL,3322
aburny,Auburn,NY,USA,,NULL,3323
mobilh.al,Mobile,AL,USA,,NULL,3324
buff,Buffalo,NY,USA,,NULL,3325
gdprab,Grande-Prairie,AB,Canada,,NULL,3326
dc.cox,Washington,DC,USA,,NULL,3327
m.de,Munich,,Germany,,NULL,3328
elrg,Eldridge,IA,USA,,NULL,3329
keennh,Keene,NH,USA,,NULL,3330
mnl,Manila,,Philippines,,NULL,3331
phlapabr,Philadelphia,PA,USA,,NULL,3332
sin.sg,Singapore,,Singapore,,NULL,3333
uk-ilf,Ilford,,United Kingdom,,NULL,3334
man.verizon-gni,Manchester,NH,USA,,NULL,3335
ksc.mo,Kansas City,MO,USA,,NULL,3336
tus,Tucson,AZ,USA,,NULL,3337
fl.tampa,Tampa,FL,USA,,NULL,3338
hntgtn.in,Huntington,IN,USA,,NULL,3339
stx,Corpus Christi,TX,USA,stx.rr is code for South Texas and form reply says he is in Corpus Christi,NULL,3340
pldsca,Palm Desert,CA,USA,,NULL,3341
dul.mn,Duluth,MN,USA,,NULL,3342
mnch.ri.cox,Manchester,CT,USA,,NULL,3343
monaco,*,,Monaco,,NULL,3344
barrie.ca,Barrie,ON,Canada,,NULL,3345
rose.mn,Roseville,MN,USA,,NULL,3346
elkrdg.md,Elkridge,MD,USA,,NULL,3347
abz,Aberdeen,,Scotland,,NULL,3348
ny.geant,New York,NY,USA,,NULL,3349
bssr,Bossier City,LA,USA,,NULL,3350
lys.fr,Lyon,,France,,NULL,3351
spa.sc,Spartanburg,SC,USA,,NULL,3352
tow.au,Townsville,,Australia,,NULL,3353
og.de,Offenburg,,Germany,,NULL,3354
mar-wv,Martinsburg,WV,USA,largest city matching ICG style pattern,NULL,3355
cntvoh,Centerville,OH,USA,,NULL,3356
medfrd.nj,Medford Lakes,NJ,USA,,NULL,3357
sn.de,Schwerin,,Germany,,NULL,3358
bomvsb.in,Bombay,,India,,NULL,3359
whitemarsh.md,White Marsh,MD,USA,,NULL,3360
brntfd.ca,Brantford,ON,Canada,,NULL,3361
ykma.wa,Yakima,WA,USA,,NULL,3362
london.sympatico.ca,London,ON,Canada,,NULL,3363
orovly.az,Oro Valley,AZ,USA,,NULL,3364
renonv,Reno,NV,USA,,NULL,3365
torresdale.pa,Torresdale,PA,USA,,NULL,3366
toresd.pa,Torresdale,PA,USA,,NULL,3367
ptskoh,Pataskala,OH,USA,,NULL,3368
sb1ca,San Bernardino,CA,USA,,NULL,3369
doth,Dothan,AL,USA,,NULL,3370
hoi-tx,Houston,TX,USA,,NULL,3371
max-ga,Macon,GA,USA,,NULL,3372
chic.pacbell,Chico,CA,USA,,NULL,3373
chic.pbi,Chico,CA,USA,,NULL,3374
chi.ca.sbcglobal,Chico,CA,USA,,NULL,3375
blviga,Blairsville,GA,USA,,NULL,3376
lplc.no.cox,Laplace,LA,USA,,NULL,3377
mnx-mn,Minneapolis,MN,USA,,NULL,3378
rze.pl,Rzeszow,,Poland,,NULL,3379
lub.pl,Lublin,,Poland,,NULL,3380
nyrk.ny.cox,New York,NY,USA,,NULL,3381
blfd.de,Bielefeld,,Germany,,NULL,3382
igwdhe.ca,Inglewood,CA,USA,,NULL,3383
avonhe.oh,Avon,OH,USA,,NULL,3384
washly.sc,Charleston,SC,USA,from rr.arin.net lookup on ip addr,NULL,3385
ptldme,Portland,ME,USA,,NULL,3386
mrgthe.fl,Margate,FL,USA,,NULL,3387
wv.mrtnbrg,Martinsburg,WV,USA,,NULL,3388
wv.hunt,Huntington,WV,USA,,NULL,3389
tn.bullsgap,Bulls Gap,TN,USA,,NULL,3390
va.culpepper,Culpeper,VA,USA,,NULL,3391
az.foothills,Fortuna Foothills,AZ,USA,,NULL,3392
co.ratlsnk,Rattlesnake Buttes,CO,USA,,NULL,3393
co.colspgs,Colorado Springs,CO,USA,,NULL,3394
md.jffrsn,Jefferson,MD,USA,,NULL,3395
ga.cmng,Cumming,GA,USA,,NULL,3396
akroh,Akron,OH,USA,,NULL,3397
al.entrprse,Enterprise,AL,USA,,NULL,3398
alxndr.va,Alexandria,VA,USA,,NULL,3399
anokhe.mn,Anoka,MN,USA,,NULL,3400
brdgtn.nj,Bridgeton,NJ,USA,,NULL,3401
brghtn.mi,Brighton,MI,USA,,NULL,3402
brlngt.nj,Burlington,NJ,USA,,NULL,3403
brptct,Bridgeport,CT,USA,,NULL,3404
bthpny,Bethpage,NY,USA,,NULL,3405
ca.dibar,Diamond Bar,CA,USA,,NULL,3406
ca.fulrtn,Fullerton,CA,USA,,NULL,3407
ca.herbch,Hermosa Beach,CA,USA,,NULL,3408
ca.lapuente,La Puente,CA,USA,,NULL,3409
ca.manbch,Manhattan Beach,CA,USA,,NULL,3410
ca.picorvra,Pico Rivera,CA,USA,,NULL,3411
ca.simival,Simi Valley,CA,USA,,NULL,3412
ca.southwhtr,South Whittier,CA,USA,,NULL,3413
ca.stmnca,Santa Monica,CA,USA,,NULL,3414
ca.thoaks,Thousand Oaks,CA,USA,,NULL,3415
ca.vannuys,Van Nuys,CA,USA,,NULL,3416
ca.vnny,Van Nuys,CA,USA,,NULL,3417
ca.whlywd,West Hollywood,CA,USA,,NULL,3418
chiil,Chicago,IL,USA,,NULL,3419
chmbrs.pa,Chambersburg,PA,USA,,NULL,3420
clbrtn.fl,Celebration,FL,USA,,NULL,3421
dectr.al,Decatur,AL,USA,,NULL,3422
dllatx,Dallas,TX,USA,,NULL,3423
eatntn.nj,Eatontown,NJ,USA,,NULL,3424
eriepa,Erie,PA,USA,,NULL,3425
euclwi,Eau Claire,WI,USA,,NULL,3426
fai.a.k,Fairbanks,AK,USA,,NULL,3427
fairvw.pa,Fairview,PA,USA,,NULL,3428
fxbohe.ma,Foxborough,MA,USA,,NULL,3429
gardencity.mi,Garden City,MI,USA,,NULL,3430
gardnc.mi,Garden City,MI,USA,,NULL,3431
ghnaoh,Gahanna,OH,USA,,NULL,3432
glstrt.nj,Gloucester City,NJ,USA,,NULL,3433
gnspoh,Green Springs,OH,USA,,NULL,3434
grvwoh,Grandview,OH,USA,,NULL,3435
gylr.mi,Gaylord,MI,USA,,NULL,3436
hamlhe.mn,Ham Lake,MN,USA,,NULL,3437
hamntn.nj,Hammonton,NJ,USA,,NULL,3438
hnfrhe.ca,Hanford,CA,USA,,NULL,3439
hom.a.k,Homer,AK,USA,,NULL,3440
hpknmn,Hopkins,MN,USA,,NULL,3441
huntsv.al,Huntsville,AL,USA,,NULL,3442
hyatsv.md,Hyattsville,MD,USA,,NULL,3443
jcsnms,Jackson,MS,USA,,NULL,3444
jnu.a.k,Juneau,AK,USA,,NULL,3445
kentoh,Kent,OH,USA,,NULL,3446
lebnon.pa,Lebanon,PA,USA,,NULL,3447
lndnnh,Londonderry,NH,USA,,NULL,3448
lxtnky,Lexington,KY,USA,,NULL,3449
madisonhts.mi,Madison Heights,MI,USA,,NULL,3450
md.wstmstr,Westminster,MD,USA,,NULL,3451
me.buxton,Buxton,ME,USA,,NULL,3452
milw.wi,Milwaukee,WI,USA,,NULL,3453
mlvind.mi,Melvindale,MI,USA,,NULL,3454
mnhwkn.nj,Manahawkin,NJ,USA,,NULL,3455
mountn.nm,Mountainair,NM,USA,,NULL,3456
nc.greensbo,Greensboro,NC,USA,,NULL,3457
newhav.mi,New Haven,MI,USA,,NULL,3458
newhaven.mi,New Haven,MI,USA,,NULL,3459
nftmyr.fl,North Fort Myers,FL,USA,,NULL,3460
oh.garfield,Garfield Heights,OH,USA,,NULL,3461
oxfdoh,Oxford,OH,USA,,NULL,3462
pa.gettysbu,Gettysburg,PA,USA,,NULL,3463
pa.steclge,State College,PA,USA,,NULL,3464
philadephia.pa,Philadelphia,PA,USA,,NULL,3465
phrrtx,Pharr,TX,USA,,NULL,3466
plnfld.nj,Plainfield,NJ,USA,,NULL,3467
pnblar,Pine Bluff,AR,USA,,NULL,3468
pntiac.mi,Pontiac,MI,USA,,NULL,3469
royaloak.mi,Royal Oak,MI,USA,,NULL,3470
sbtnvt,South Burlington,VT,USA,,NULL,3471
shptla,Shreveport,LA,USA,,NULL,3472
slc.ut,Salt Lake City,UT,USA,,NULL,3473
sol.a.k,Soldotna,AK,USA,,NULL,3474
spedwy.in,Speedway,IN,USA,,NULL,3475
state.mo,*,MO,USA,,NULL,3476
state.ms,*,MS,USA,,NULL,3477
state.nc,*,NC,USA,,NULL,3478
sxflsd,Sioux Falls,SD,USA,,NULL,3479
tld-oh,Toledo,OH,USA,,NULL,3480
tn.knoxvill,Knoxville,TN,USA,,NULL,3481
tn.nashvill,Nashville,TN,USA,,NULL,3482
trhtin,Terre Haute,IN,USA,,NULL,3483
trnrsv.nj,Turnersville,NJ,USA,,NULL,3484
tusthe.ca,Tustin,CA,USA,,NULL,3485
va.chrvlle,Charlottesville,VA,USA,,NULL,3486
va.purceville,Purcellville,VA,USA,,NULL,3487
va.spotsy,Spotsylvania Courthouse,VA,USA,,NULL,3488
watrfd.mi,Waterford,MI,USA,,NULL,3489
wchstr.pa,West Chester,PA,USA,,NULL,3490
wilog.pa,Willow Grove,PA,USA,,NULL,3491
wobnma,Woburn,MA,USA,,NULL,3492
xniaoh,Xenia,OH,USA,,NULL,3493
ynkrny,Yonkers,NY,USA,,NULL,3494
yorkne,York,NE,USA,,NULL,3495
patra.gr,Patras,,Greece,,NULL,3496
csbay.or,Coos Bay,OR,USA,,NULL,3497
ritchieroad.md,Ritchie,MD,USA,,NULL,3498
kiel.de,Kiel,,Germany,,NULL,3499
minnhe.mn,Minneapolis,MN,USA,,NULL,3500
per.au,Perth,,Australia,,NULL,3501
manchesteruk,Manchester,,United Kingdom,,NULL,3502
brest.fr,Brest,,France,,NULL,3503
nvl-tn,Nashville,TN,USA,,NULL,3504
moitas.br,Moita Bonita,,Brazil,,NULL,3505
palt.pt.cox,Palo Alto,CA,USA,,NULL,3506
hls,Helsinki,,Finland,,NULL,3507
achn.de,Aachen,,Germany,,NULL,3508
egn,Eugene,OR,USA,,NULL,3509
eug,Eugene,OR,USA,,NULL,3510
catonv.md,Catonsville,MD,USA,,NULL,3511
sanfranciso,San Francisco,CA,USA,,NULL,3512
be.lambdanet,*,,Belgium,,NULL,3513
de.lambdanet,*,,Germany,,NULL,3514
es.lambdanet,*,,Spain,,NULL,3515
fr.lambdanet,*,,France,,NULL,3516
nl.lambdanet,*,,Netherlands,,NULL,3517
uk.lambdanet,*,,United Kingdom,,NULL,3518
us.lambdanet,*,*,USA,kludge similar to us.nordu,NULL,3519
arad.ro,Arad,,Romania,,NULL,3520
chrstn.pa,Christiana,PA,USA,,NULL,3521
westln.mi,Westland,MI,USA,,NULL,3522
arneysmount.nj,Arneys Mount,NJ,USA,,NULL,3523
arnysm.nj,Arneys Mount,NJ,USA,,NULL,3524
miamhe.fl,Miami,FL,USA,,NULL,3525
bay.mi,Bay City,MI,USA,,NULL,3526
mnpl,Minneapolis,MN,USA,,NULL,3527
eqsjca,San Jose,CA,USA,,NULL,3528
atlang,Atlanta,GA,USA,,NULL,3529
uk.ilf,Ilford,,United Kingdom,,NULL,3530
nntr.fr,Nanterre,,France,,NULL,3531
nntr.de,Nanterre,,France,,NULL,3532
eqlaca,Los Angeles,CA,USA,,NULL,3533
kst,Stockholm,,Sweden,Kista is in Stockholm per hogberg_daniel@hotmail.com,NULL,3534
tal,Tallinn,,Estonia,per hogberg_daniel@hotmail.com but also checked,NULL,3535
oer.se,Orebro,,Sweden,,NULL,3536
sv.se,Sundsvall,,Sweden,,NULL,3537
hy.se,Hammarby,,Sweden,,NULL,3538
hdn.se,Huddinge,,Sweden,contradicts message which says this is handen,NULL,3539
adm,Amsterdam,,Netherlands,appears to be Telia specific,NULL,3540
brest,Brest,,France,,NULL,3541
ensch.nl,Enschede,,Netherlands,,NULL,3542
ltn,London,,United Kingdom,Luton airport,NULL,3543
uk.eal,Ealing,,United Kingdom,,NULL,3544
es.bar,Barcelona,,Spain,,NULL,3545
alb.qwest,Albuquerque,NM,USA,,NULL,3546
wellington.nz,Wellington,,New Zealand,,NULL,3547
acld.nz,Auckland,,New Zealand,,NULL,3548
ala,Alma-Ata,NULL,Kazakstan,NULL,NULL,3549
ftldfl,Fort Lauderdale,FL,USA,,NULL,3550
slvn.mo,Sullivan,MO,USA,,NULL,3551
sanfranciscosfo,San Francisco,CA,USA,,NULL,3552
btnr.br.cox,Baton Rouge,LA,USA,,NULL,3553
ks.se,Karlstad,,Sweden,,NULL,3554
prv.ri,Providence,RI,USA,,NULL,3555
mtonil,Mattoon,IL,USA,,NULL,3556
frs.ca,Fresno,CA,USA,,NULL,3557
blq,Bologna,,Italy,,NULL,3558
cwt,Dublin,,Ireland,based on many cases but still not sure why,NULL,3559
pari,Paris,,France,,NULL,3560
spfdil,Springfield,IL,USA,,NULL,3561
sacremento,Sacramento,CA,USA,,NULL,3562
orleans,Orleans,,France,,NULL,3563
ypwest.mi,Ypsilanti,MI,USA,assume Ypsilanti West,NULL,3564
caen,Caen,,France,,NULL,3565
dec.al,Decatur,AL,USA,,NULL,3566
oro-fl,Orlando,FL,USA,,NULL,3567
bfn,Bloemfontein,,South Africa,,NULL,3568
gnve.ch,Geneva,,Switzerland,,NULL,3569
wstnhe.fl,Weston,FL,USA,,NULL,3570
gbe,Gaborone,,Botswana,,NULL,3571
svl.se,Sundsvall,,Sweden,,NULL,3572
stclairco.mi,St. Clair Shores,MI,USA,,NULL,3573
wlg.au,Wellington,,New Zealand,Aussie ISP connecting to NZ,NULL,3574
ca.crlsca,Carlsbad,CA,USA,,NULL,3575
ploiesti.ro,Ploiesti,,Romania,,NULL,3576
yogya.id,Yogyakarta,,Indonesia,,NULL,3577
peterborough.ca,Peterborough,ON,Canada,,NULL,3578
clvshe.ca,Clovis,CA,USA,,NULL,3579
ypeast.mi,Ypsilanti,MI,USA,assume Ypsilanti East,NULL,3580
stg.de,Stuttgart,,Germany,,NULL,3581
bhrmal,Birmingham,AL,USA,,NULL,3582
angers,Angers,,France,,NULL,3583
avignon,Avignon,,France,,NULL,3584
klippan.se,Klippan,,Sweden,,NULL,3585
pa.bethlprk,Bethel Park,PA,USA,,NULL,3586
cos,Colorado Springs,CO,USA,,NULL,3587
slatina.ro,Slatina,,Romania,,NULL,3588
helsinki.ru,Helsinki,,Finland,crossover to Russia,NULL,3589
eastwindsor.nj,East Windsor,NJ,USA,,NULL,3590
gavle.se,Gavle,,Sweden,,NULL,3591
glg.au,Geelong,,Australia,,NULL,3592
wybnsk.ca,Weyburn,SK,Canada,,NULL,3593
dbsch.nl,Den Bosch,,Netherlands,courtesy edwinvandeburgt@yahoo.com,NULL,3594
mill.nl,Mill,NULL,Netherlands,courtesy edwinvandeburgt@yahoo.com (+ revision),NULL,3595
hkhnkn,Hong Kong,,China,,NULL,3596
vrs,Versailles,,France,,NULL,3597
nkp.se,Norrkoping,,Sweden,,NULL,3598
denco,Denver,CO,USA,,NULL,3599
