city,state,country,comments,oid,startip,endip,startnum,endnum,whois_record
*,NULL,Sweden,,100331,217.151.48.0,217.151.63.255,3650564096,3650568191,NULL
*,NULL,Sweden,,100330,217.150.160.0,217.150.191.255,3650527232,3650535423,NULL
*,NULL,Sweden,,100329,217.150.64.0,217.150.95.255,3650502656,3650510847,NULL
*,NULL,Sweden,,100328,217.145.16.0,217.145.31.255,3650162688,3650166783,NULL
*,NULL,Sweden,,100327,217.142.0.0,217.143.255.255,3649961984,3650093055,NULL
*,NULL,Sweden,,100326,217.140.112.0,217.140.127.255,3649859584,3649863679,NULL
*,NULL,Sweden,,100325,217.119.160.0,217.119.175.255,3648495616,3648499711,NULL
*,NULL,Sweden,,100324,217.118.208.0,217.118.223.255,3648442368,3648446463,NULL
*,NULL,Sweden,,100323,217.115.32.0,217.115.63.255,3648200704,3648208895,NULL
*,NULL,Sweden,,100322,217.114.80.0,217.114.95.255,3648147456,3648151551,NULL
*,NULL,Sweden,,100321,217.78.16.0,217.78.47.255,3645771776,3645779967,NULL
*,NULL,Sweden,,100320,217.76.80.0,217.76.95.255,3645657088,3645661183,NULL
*,NULL,Sweden,,100319,217.76.48.0,217.76.63.255,3645648896,3645652991,NULL
*,NULL,Sweden,,100318,217.75.96.0,217.75.127.255,3645595648,3645603839,NULL
*,NULL,Sweden,,100317,217.74.80.0,217.74.95.255,3645526016,3645530111,NULL
*,NULL,Sweden,,100316,217.73.96.0,217.73.111.255,3645464576,3645468671,NULL
*,NULL,Sweden,,100315,217.73.0.0,217.73.15.255,3645440000,3645444095,NULL
*,NULL,Sweden,,100314,217.72.48.0,217.72.63.255,3645386752,3645390847,NULL
*,NULL,Sweden,,100313,217.72.16.0,217.72.31.255,3645378560,3645382655,NULL
*,NULL,Sweden,,100312,217.70.32.0,217.70.47.255,3645251584,3645255679,NULL
*,NULL,Sweden,,100311,217.68.32.0,217.68.47.255,3645120512,3645124607,NULL
*,NULL,Sweden,,100310,217.67.80.0,217.67.95.255,3645067264,3645071359,NULL
*,NULL,Sweden,,100309,217.31.160.0,217.31.191.255,3642728448,3642736639,NULL
*,NULL,Sweden,,100308,217.28.192.0,217.28.207.255,3642540032,3642544127,NULL
*,NULL,Sweden,,100307,217.28.32.0,217.28.47.255,3642499072,3642503167,NULL
*,NULL,Sweden,,100306,217.27.160.0,217.27.191.255,3642466304,3642474495,NULL
*,NULL,Sweden,,100305,217.26.128.0,217.26.143.255,3642392576,3642396671,NULL
*,NULL,Sweden,,100304,217.25.240.0,217.25.255.255,3642355712,3642359807,NULL
*,NULL,Sweden,,100303,217.21.224.0,217.21.239.255,3642089472,3642093567,NULL
*,NULL,Sweden,,100302,217.20.96.0,217.20.111.255,3641991168,3641995263,NULL
*,NULL,Sweden,,100301,217.16.192.0,217.16.207.255,3641753600,3641757695,NULL
*,NULL,Sweden,,100300,217.15.240.0,217.15.255.255,3641700352,3641704447,NULL
*,NULL,Sweden,,100299,217.13.224.0,217.13.255.255,3641565184,3641573375,NULL
*,NULL,Sweden,,100298,217.10.96.0,217.10.127.255,3641335808,3641343999,NULL
*,NULL,Sweden,,100297,217.9.208.0,217.9.223.255,3641298944,3641303039,NULL
*,NULL,Sweden,,100296,217.8.32.0,217.8.47.255,3641188352,3641192447,NULL
*,NULL,Sweden,,100295,213.242.128.0,213.242.191.255,3589439488,3589455871,NULL
*,NULL,Sweden,,100294,213.238.192.0,213.238.255.255,3589193728,3589210111,NULL
*,NULL,Sweden,,100293,213.226.64.0,213.226.127.255,3588374528,3588390911,NULL
*,NULL,Sweden,,100292,213.214.192.0,213.214.255.255,3587620864,3587637247,NULL
*,NULL,Sweden,,100291,213.212.0.0,213.212.63.255,3587440640,3587457023,NULL
*,NULL,Sweden,,100290,213.204.128.0,213.204.191.255,3586949120,3586965503,NULL
*,NULL,Sweden,,100289,213.200.128.0,213.200.191.255,3586686976,3586703359,NULL
*,NULL,Sweden,,100288,213.199.64.0,213.199.127.255,3586605056,3586621439,NULL
*,NULL,Sweden,,100287,213.193.0.0,213.193.31.255,3586195456,3586203647,NULL
*,NULL,Sweden,,100286,213.189.96.0,213.189.127.255,3585957888,3585966079,NULL
*,NULL,Sweden,,100285,213.187.192.0,213.187.223.255,3585851392,3585859583,NULL
*,NULL,Sweden,,100284,213.180.64.0,213.180.95.255,3585359872,3585368063,NULL
*,NULL,Sweden,,100283,213.179.0.0,213.179.31.255,3585277952,3585286143,NULL
*,NULL,Sweden,,100282,213.164.192.0,213.164.223.255,3584344064,3584352255,NULL
*,NULL,Sweden,,100281,213.163.128.0,213.163.159.255,3584262144,3584270335,NULL
*,NULL,Sweden,,100280,213.162.128.0,213.162.159.255,3584196608,3584204799,NULL
*,NULL,Sweden,,100279,213.153.96.0,213.153.127.255,3583598592,3583606783,NULL
*,NULL,Sweden,,100278,213.150.128.0,213.150.159.255,3583410176,3583418367,NULL
*,NULL,Sweden,,100277,213.146.64.0,213.146.95.255,3583131648,3583139839,NULL
*,NULL,Sweden,,100276,213.142.0.0,213.142.31.255,3582853120,3582861311,NULL
*,NULL,Sweden,,100275,213.141.64.0,213.141.95.255,3582803968,3582812159,NULL
*,NULL,Sweden,,100274,213.136.32.0,213.136.63.255,3582468096,3582476287,NULL
*,NULL,Sweden,,100273,213.135.160.0,213.135.191.255,3582435328,3582443519,NULL
*,NULL,Sweden,,100272,213.134.96.0,213.134.127.255,3582353408,3582361599,NULL
*,NULL,Sweden,,100271,213.132.96.0,213.132.127.255,3582222336,3582230527,NULL
*,NULL,Sweden,,100270,213.131.128.0,213.131.159.255,3582164992,3582173183,NULL
*,NULL,Sweden,,100269,213.112.0.0,213.115.255.255,3580887040,3581149183,NULL
*,NULL,Sweden,,100268,213.100.0.0,213.103.255.255,3580100608,3580362751,NULL
*,NULL,Sweden,,100267,213.88.128.0,213.89.255.255,3579346944,3579445247,NULL
*,NULL,Sweden,,100266,213.79.128.0,213.80.127.255,3578757120,3578822655,NULL
*,NULL,Sweden,,100265,213.64.0.0,213.67.255.255,3577741312,3578003455,NULL
*,NULL,Sweden,,100264,213.50.0.0,213.50.255.255,3576823808,3576889343,NULL
*,NULL,Sweden,,100263,213.15.0.0,213.15.255.255,3574530048,3574595583,NULL
*,NULL,Sweden,,100262,212.247.0.0,212.247.255.255,3572957184,3573022719,NULL
*,NULL,Sweden,,100261,212.217.128.0,212.217.255.255,3571023872,3571056639,NULL
*,NULL,Sweden,,100260,212.214.0.0,212.214.255.255,3570794496,3570860031,NULL
*,NULL,Sweden,,100259,212.209.0.0,212.209.255.255,3570466816,3570532351,NULL
*,NULL,Sweden,,100258,212.181.0.0,212.181.255.255,3568631808,3568697343,NULL
*,NULL,Sweden,,100257,212.162.160.0,212.162.191.255,3567427584,3567435775,NULL
*,NULL,Sweden,,100256,212.151.0.0,212.151.255.255,3566665728,3566731263,NULL
*,NULL,Sweden,,100255,212.116.64.0,212.116.95.255,3564388352,3564396543,NULL
*,NULL,Sweden,,100254,212.112.160.0,212.112.191.255,3564150784,3564158975,NULL
*,NULL,Sweden,,100253,212.112.0.0,212.112.63.255,3564109824,3564126207,NULL
*,NULL,Sweden,,100252,212.109.0.0,212.109.31.255,3563913216,3563921407,NULL
*,NULL,Sweden,,100251,212.107.224.0,212.107.255.255,3563839488,3563847679,NULL
*,NULL,Sweden,,100250,212.105.0.0,212.105.127.255,3563651072,3563683839,NULL
*,NULL,Sweden,,100249,212.94.0.0,212.94.31.255,3562930176,3562938367,NULL
*,NULL,Sweden,,100248,212.91.128.0,212.91.159.255,3562766336,3562774527,NULL
*,NULL,Sweden,,100247,212.85.64.0,212.85.95.255,3562356736,3562364927,NULL
*,NULL,Sweden,,100246,212.81.32.0,212.81.63.255,3562086400,3562094591,NULL
*,NULL,Sweden,,100245,212.78.192.0,212.78.223.255,3561930752,3561938943,NULL
*,NULL,Sweden,,100244,212.75.64.0,212.75.95.255,3561701376,3561709567,NULL
*,NULL,Sweden,,100243,212.73.160.0,212.73.191.255,3561594880,3561603071,NULL
*,NULL,Sweden,,100242,212.73.0.0,212.73.31.255,3561553920,3561562111,NULL
*,NULL,Sweden,,100241,212.39.32.0,212.39.63.255,3559333888,3559342079,NULL
*,NULL,Sweden,,100240,212.37.96.0,212.37.127.255,3559219200,3559227391,NULL
*,NULL,Sweden,,100239,212.37.0.0,212.37.31.255,3559194624,3559202815,NULL
*,NULL,Sweden,,100238,212.32.128.0,212.32.191.255,3558899712,3558916095,NULL
*,NULL,Sweden,,100237,212.31.160.0,212.31.191.255,3558842368,3558850559,NULL
*,NULL,Sweden,,100236,212.28.192.0,212.28.223.255,3558653952,3558662143,NULL
*,NULL,Sweden,,100235,212.16.160.0,212.16.191.255,3557859328,3557867519,NULL
*,NULL,Sweden,,100234,212.3.0.0,212.3.31.255,3556966400,3556974591,NULL
*,NULL,Sweden,,100233,209.170.64.0,209.170.127.255,3517595648,3517612031,NULL
*,NULL,Sweden,,100232,209.95.128.0,209.95.159.255,3512696832,3512705023,NULL
*,NULL,Sweden,,100231,204.79.191.0,204.79.191.255,3427778304,3427778559,NULL
*,NULL,Sweden,,100230,204.79.146.0,204.79.146.255,3427766784,3427767039,NULL
*,NULL,Sweden,,100229,195.252.32.0,195.252.63.255,3288080384,3288088575,NULL
*,NULL,Sweden,,100228,195.246.197.0,195.246.197.255,3287729408,3287729663,NULL
*,NULL,Sweden,,100227,195.245.242.0,195.245.242.255,3287675392,3287675647,NULL
*,NULL,Sweden,,100226,195.245.240.0,195.245.240.255,3287674880,3287675135,NULL
*,NULL,Sweden,,100225,195.245.74.0,195.245.75.255,3287632384,3287632895,NULL
*,NULL,Sweden,,100224,195.242.32.0,195.242.63.255,3287425024,3287433215,NULL
*,NULL,Sweden,,100223,195.238.254.0,195.238.255.255,3287219712,3287220223,NULL
*,NULL,Sweden,,100222,195.234.150.0,195.234.150.255,3286930944,3286931199,NULL
*,NULL,Sweden,,100221,195.234.146.0,195.234.146.255,3286929920,3286930175,NULL
*,NULL,Sweden,,100220,195.225.184.0,195.225.187.255,3286349824,3286350847,NULL
*,NULL,Sweden,,100219,195.216.32.0,195.216.63.255,3285721088,3285729279,NULL
*,NULL,Sweden,,100218,195.198.0.0,195.198.255.255,3284533248,3284598783,NULL
*,NULL,Sweden,,100217,195.196.0.0,195.196.255.255,3284402176,3284467711,NULL
*,NULL,Sweden,,100216,195.190.192.0,195.190.223.255,3284058112,3284066303,NULL
*,NULL,Sweden,,100215,195.190.147.0,195.190.147.255,3284046592,3284046847,NULL
*,NULL,Sweden,,100214,195.178.224.0,195.178.255.255,3283279872,3283288063,NULL
*,NULL,Sweden,,100213,195.178.160.0,195.178.191.255,3283263488,3283271679,NULL
*,NULL,Sweden,,100212,195.163.0.0,195.163.255.255,3282239488,3282305023,NULL
*,NULL,Sweden,,100211,195.162.64.0,195.162.95.255,3282190336,3282198527,NULL
*,NULL,Sweden,,100210,195.160.208.0,195.160.211.255,3282096128,3282097151,NULL
*,NULL,Sweden,,100209,195.149.128.0,195.149.191.255,3281354752,3281371135,NULL
*,NULL,Sweden,,100208,195.149.123.0,195.149.123.255,3281353472,3281353727,NULL
*,NULL,Sweden,,100207,195.149.101.0,195.149.101.255,3281347840,3281348095,NULL
*,NULL,Sweden,,100206,195.140.200.0,195.140.203.255,3280783360,3280784383,NULL
*,NULL,Sweden,,100205,195.140.172.0,195.140.175.255,3280776192,3280777215,NULL
*,NULL,Sweden,,100204,195.128.240.0,195.128.241.255,3280007168,3280007679,NULL
*,NULL,Sweden,,100203,195.128.4.0,195.128.7.255,3279946752,3279947775,NULL
*,NULL,Sweden,,100202,195.100.0.0,195.100.255.255,3278110720,3278176255,NULL
*,NULL,Sweden,,100201,195.85.244.0,195.85.244.255,3277190144,3277190399,NULL
*,NULL,Sweden,,100200,195.84.0.0,195.84.255.255,3277062144,3277127679,NULL
*,NULL,Sweden,,100199,195.78.128.0,195.78.159.255,3276701696,3276709887,NULL
*,NULL,Sweden,,100198,195.78.36.0,195.78.37.255,3276678144,3276678655,NULL
*,NULL,Sweden,,100197,195.69.116.0,195.69.119.255,3276108800,3276109823,NULL
*,NULL,Sweden,,100196,195.67.0.0,195.67.255.255,3275948032,3276013567,NULL
*,NULL,Sweden,,100195,195.66.24.0,195.66.63.255,3275888640,3275898879,NULL
*,NULL,Sweden,,100194,195.58.96.0,195.58.127.255,3275382784,3275390975,NULL
*,NULL,Sweden,,100193,195.54.96.0,195.54.159.255,3275120640,3275137023,NULL
*,NULL,Sweden,,100192,195.49.240.0,195.49.247.255,3274829824,3274831871,NULL
*,NULL,Sweden,,100191,195.49.160.0,195.49.163.255,3274809344,3274810367,NULL
*,NULL,Sweden,,100190,195.47.254.0,195.47.254.255,3274702336,3274702591,NULL
*,NULL,Sweden,,100189,195.47.238.0,195.47.238.255,3274698240,3274698495,NULL
*,NULL,Sweden,,100188,195.47.205.0,195.47.205.255,3274689792,3274690047,NULL
*,NULL,Sweden,,100187,195.43.192.0,195.43.255.255,3274424320,3274440703,NULL
*,NULL,Sweden,,100186,195.43.128.0,195.43.159.255,3274407936,3274416127,NULL
*,NULL,Sweden,,100185,195.43.36.0,195.43.39.255,3274384384,3274385407,NULL
*,NULL,Sweden,,100184,195.42.192.0,195.42.223.255,3274358784,3274366975,NULL
*,NULL,Sweden,,100183,195.38.0.0,195.38.7.255,3274047488,3274049535,NULL
*,NULL,Sweden,,100182,195.35.100.0,195.35.101.255,3273876480,3273876991,NULL
*,NULL,Sweden,,100181,195.35.97.0,195.35.97.255,3273875712,3273875967,NULL
*,NULL,Sweden,,100180,195.35.86.0,195.35.86.255,3273872896,3273873151,NULL
*,NULL,Sweden,,100179,195.35.82.0,195.35.83.255,3273871872,3273872383,NULL
*,NULL,Sweden,,100178,195.26.28.0,195.26.29.255,3273268224,3273268735,NULL
*,NULL,Sweden,,100177,195.26.10.0,195.26.11.255,3273263616,3273264127,NULL
*,NULL,Sweden,,100176,195.24.160.0,195.24.191.255,3273170944,3273179135,NULL
*,NULL,Sweden,,100175,195.22.64.0,195.22.95.255,3273015296,3273023487,NULL
*,NULL,Sweden,,100174,195.17.0.0,195.17.255.255,3272671232,3272736767,NULL
*,NULL,Sweden,,100173,195.13.54.0,195.13.55.255,3272422912,3272423423,NULL
*,NULL,Sweden,,100172,195.8.112.0,195.8.112.255,3272110080,3272110335,NULL
*,NULL,Sweden,,100171,195.8.98.0,195.8.98.255,3272106496,3272106751,NULL
*,NULL,Sweden,,100170,195.7.64.0,195.7.95.255,3272032256,3272040447,NULL
*,NULL,Sweden,,100169,194.242.108.0,194.242.111.255,3270667264,3270668287,NULL
*,NULL,Sweden,,100168,194.236.0.0,194.237.255.255,3270246400,3270377471,NULL
*,NULL,Sweden,,100167,194.218.0.0,194.218.255.255,3269066752,3269132287,NULL
*,NULL,Sweden,,100166,194.213.64.0,194.213.95.255,3268755456,3268763647,NULL
*,NULL,Sweden,,100165,194.198.0.0,194.198.255.255,3267756032,3267821567,NULL
*,NULL,Sweden,,100164,194.165.224.0,194.165.255.255,3265650688,3265658879,NULL
*,NULL,Sweden,,100163,194.153.215.128,194.153.215.255,3264862080,3264862207,NULL
*,NULL,Sweden,,100162,194.153.159.192,194.153.159.255,3264847808,3264847871,NULL
*,NULL,Sweden,,100161,194.153.154.128,194.153.154.255,3264846464,3264846591,NULL
*,NULL,Sweden,,100160,194.153.84.0,194.153.84.255,3264828416,3264828671,NULL
*,NULL,Sweden,,100159,194.153.32.0,194.153.71.255,3264815104,3264825343,NULL
*,NULL,Sweden,,100158,194.150.222.0,194.150.223.255,3264667136,3264667647,NULL
*,NULL,Sweden,,100157,194.150.214.0,194.150.215.255,3264665088,3264665599,NULL
*,NULL,Sweden,,100156,194.150.204.0,194.150.205.255,3264662528,3264663039,NULL
*,NULL,Sweden,,100155,194.150.112.0,194.150.115.255,3264638976,3264639999,NULL
*,NULL,Sweden,,100154,194.146.168.0,194.146.171.255,3264391168,3264392191,NULL
*,NULL,Sweden,,100153,194.146.117.0,194.146.117.255,3264378112,3264378367,NULL
*,NULL,Sweden,,100152,194.146.105.0,194.146.108.255,3264375040,3264376063,NULL
*,NULL,Sweden,,100151,194.145.248.0,194.145.251.255,3264346112,3264347135,NULL
*,NULL,Sweden,,100150,194.145.172.0,194.145.175.255,3264326656,3264327679,NULL
*,NULL,Sweden,,100149,194.145.164.0,194.145.167.255,3264324608,3264325631,NULL
*,NULL,Sweden,,100148,194.145.152.0,194.145.152.255,3264321536,3264321791,NULL
*,NULL,Sweden,,100147,194.145.145.0,194.145.145.255,3264319744,3264319999,NULL
*,NULL,Sweden,,100146,194.132.0.0,194.132.255.255,3263430656,3263496191,NULL
*,NULL,Sweden,,100145,194.126.249.0,194.126.249.255,3263101184,3263101439,NULL
*,NULL,Sweden,,100144,194.117.160.0,194.117.191.255,3262488576,3262496767,NULL
*,NULL,Sweden,,100143,194.116.212.0,194.116.213.255,3262436352,3262436863,NULL
*,NULL,Sweden,,100142,194.116.156.0,194.116.157.255,3262422016,3262422527,NULL
*,NULL,Sweden,,100141,194.114.140.0,194.114.143.255,3262286848,3262287871,NULL
*,NULL,Sweden,,100140,194.103.0.0,194.103.255.255,3261530112,3261595647,NULL
*,NULL,Sweden,,100139,194.71.0.0,194.71.255.255,3259432960,3259498495,NULL
*,NULL,Sweden,,100138,194.69.6.0,194.69.15.255,3259303424,3259305983,NULL
*,NULL,Sweden,,100137,194.68.0.0,194.68.255.255,3259236352,3259301887,NULL
*,NULL,Sweden,,100136,194.54.164.0,194.54.167.255,3258360832,3258361855,NULL
*,NULL,Sweden,,100135,194.52.0.0,194.52.255.255,3258187776,3258253311,NULL
*,NULL,Sweden,,100134,194.47.0.0,194.47.255.255,3257860096,3257925631,NULL
*,NULL,Sweden,,100133,194.22.0.0,194.23.255.255,3256221696,3256352767,NULL
*,NULL,Sweden,,100132,194.16.0.0,194.18.255.255,3255828480,3256025087,NULL
*,NULL,Sweden,,100131,194.15.141.0,194.15.141.255,3255799040,3255799295,NULL
*,NULL,Sweden,,100130,194.14.0.0,194.14.255.255,3255697408,3255762943,NULL
*,NULL,Sweden,,100129,194.12.0.0,194.12.127.255,3255566336,3255599103,NULL
*,NULL,Sweden,,100128,194.9.94.0,194.9.116.255,3255393792,3255399679,NULL
*,NULL,Sweden,,100127,194.9.74.0,194.9.75.255,3255388672,3255389183,NULL
*,NULL,Sweden,,100126,194.8.31.0,194.8.31.255,3255312128,3255312383,NULL
*,NULL,Sweden,,100125,194.8.29.0,194.8.29.255,3255311616,3255311871,NULL
*,NULL,Sweden,,100124,194.6.251.0,194.6.252.255,3255237376,3255237887,NULL
*,NULL,Sweden,,100123,194.6.243.0,194.6.243.255,3255235328,3255235583,NULL
*,NULL,Sweden,,100122,194.6.236.0,194.6.236.255,3255233536,3255233791,NULL
*,NULL,Sweden,,100121,193.254.224.0,193.254.225.255,3254706176,3254706687,NULL
*,NULL,Sweden,,100120,193.254.192.0,193.254.193.255,3254697984,3254698495,NULL
*,NULL,Sweden,,100119,193.254.4.0,193.254.7.255,3254649856,3254650879,NULL
*,NULL,Sweden,,100118,193.243.144.0,193.243.145.255,3253964800,3253965311,NULL
*,NULL,Sweden,,100117,193.243.134.0,193.243.135.255,3253962240,3253962751,NULL
*,NULL,Sweden,,100116,193.242.122.0,193.242.122.255,3253893632,3253893887,NULL
*,NULL,Sweden,,100115,193.242.109.0,193.242.109.255,3253890304,3253890559,NULL
*,NULL,Sweden,,100114,193.242.103.0,193.242.103.255,3253888768,3253889023,NULL
*,NULL,Sweden,,100113,193.241.0.0,193.241.255.255,3253796864,3253862399,NULL
*,NULL,Sweden,,100112,193.234.0.0,193.235.255.255,3253338112,3253469183,NULL
*,NULL,Sweden,,100111,193.218.255.0,193.218.255.31,3252354816,3252354847,NULL
*,NULL,Sweden,,100110,193.201.156.128,193.201.156.255,3251215488,3251215615,NULL
*,NULL,Sweden,,100109,193.201.147.0,193.201.147.63,3251213056,3251213119,NULL
*,NULL,Sweden,,100108,193.201.145.128,193.201.145.255,3251212672,3251212799,NULL
*,NULL,Sweden,,100107,193.201.111.0,193.201.111.255,3251203840,3251204095,NULL
*,NULL,Sweden,,100106,193.201.96.0,193.201.97.255,3251200000,3251200511,NULL
*,NULL,Sweden,,100105,193.201.43.0,193.201.43.255,3251186432,3251186687,NULL
*,NULL,Sweden,,100104,193.201.16.0,193.201.17.255,3251179520,3251180031,NULL
*,NULL,Sweden,,100103,193.194.192.0,193.194.255.255,3250765824,3250782207,NULL
*,NULL,Sweden,,100102,193.188.201.0,193.188.203.255,3250374912,3250375679,NULL
*,NULL,Sweden,,100101,193.180.0.0,193.183.255.255,3249799168,3250061311,NULL
*,NULL,Sweden,,100100,193.178.221.0,193.178.221.255,3249724672,3249724927,NULL
*,NULL,Sweden,,100099,193.178.175.0,193.178.175.255,3249712896,3249713151,NULL
*,NULL,Sweden,,100098,193.178.128.0,193.178.130.255,3249700864,3249701631,NULL
*,NULL,Sweden,,100097,193.178.60.0,193.178.63.255,3249683456,3249684479,NULL
*,NULL,Sweden,,100096,193.178.35.0,193.178.35.255,3249677056,3249677311,NULL
*,NULL,Sweden,,100095,193.164.32.0,193.164.91.255,3248758784,3248774143,NULL
*,NULL,Sweden,,100094,193.151.92.0,193.151.95.255,3247922176,3247923199,NULL
*,NULL,Sweden,,100093,193.150.192.0,193.150.255.255,3247882240,3247898623,NULL
*,NULL,Sweden,,100092,193.138.109.0,193.138.109.255,3247074560,3247074815,NULL
*,NULL,Sweden,,100091,193.138.102.0,193.138.102.255,3247072768,3247073023,NULL
*,NULL,Sweden,,100090,193.138.74.0,193.138.74.255,3247065600,3247065855,NULL
*,NULL,Sweden,,100089,193.138.71.0,193.138.71.255,3247064832,3247065087,NULL
*,NULL,Sweden,,100088,193.111.165.0,193.111.165.255,3245319424,3245319679,NULL
*,NULL,Sweden,,100087,193.111.162.0,193.111.162.255,3245318656,3245318911,NULL
*,NULL,Sweden,,100086,193.111.152.0,193.111.155.255,3245316096,3245317119,NULL
*,NULL,Sweden,,100085,193.111.124.0,193.111.125.255,3245308928,3245309439,NULL
*,NULL,Sweden,,100084,193.111.104.0,193.111.107.255,3245303808,3245304831,NULL
*,NULL,Sweden,,100083,193.110.12.0,193.110.13.255,3245214720,3245215231,NULL
*,NULL,Sweden,,100082,193.109.246.0,193.109.247.255,3245209088,3245209599,NULL
*,NULL,Sweden,,100081,193.109.209.0,193.109.209.255,3245199616,3245199871,NULL
*,NULL,Sweden,,100080,193.109.172.0,193.109.175.255,3245190144,3245191167,NULL
*,NULL,Sweden,,100079,193.109.86.0,193.109.86.255,3245168128,3245168383,NULL
*,NULL,Sweden,,100078,193.108.223.0,193.108.223.255,3245137664,3245137919,NULL
*,NULL,Sweden,,100077,193.108.199.0,193.108.199.255,3245131520,3245131775,NULL
*,NULL,Sweden,,100076,193.108.196.0,193.108.196.255,3245130752,3245131007,NULL
*,NULL,Sweden,,100075,193.108.42.0,193.108.43.255,3245091328,3245091839,NULL
*,NULL,Sweden,,100074,193.108.17.0,193.108.17.255,3245084928,3245085183,NULL
*,NULL,Sweden,,100073,193.108.0.0,193.108.7.255,3245080576,3245082623,NULL
*,NULL,Sweden,,100072,193.58.238.0,193.58.238.255,3241864704,3241864959,NULL
*,NULL,Sweden,,100071,193.44.0.0,193.45.255.255,3240886272,3241017343,NULL
*,NULL,Sweden,,100070,193.43.151.0,193.43.151.255,3240859392,3240859647,NULL
*,NULL,Sweden,,100069,193.41.224.0,193.41.225.255,3240747008,3240747519,NULL
*,NULL,Sweden,,100068,193.41.214.0,193.41.215.255,3240744448,3240744959,NULL
